Date,Stock,Open,High,Low,Close,Volume
2020-01-06 18:46:00,GOOGL,1005.48,1353.06,925.76,322.01,619646
2020-01-06 18:47:00,AMZN,1489.9,565.13,905.74,1467.77,758977
2020-01-06 18:48:00,GOOGL,971.63,910.04,254.45,506.18,824577
2020-01-06 18:49:00,MSFT,150.08,436.05,592.89,672.88,38168
2020-01-06 18:50:00,MSFT,124.21,1216.33,1237.3,208.31,717459
2020-01-06 18:51:00,MSFT,548.51,1183.88,344.88,255.17,293590
2020-01-06 18:52:00,MSFT,374.1,514.84,1335.76,403.19,775805
2020-01-06 18:53:00,TSLA,1238.27,1054.18,270.07,867.85,688723
2020-01-06 18:54:00,AMZN,1282.73,1085.42,336.81,880.9,362666
2020-01-06 18:55:00,AMZN,462.07,887.52,768.85,948.74,231825
2020-01-06 18:56:00,GOOGL,555.9,940.84,1423.42,917.34,283512
2020-01-06 18:57:00,AAPL,430.75,904.24,561.37,793.33,743029
2020-01-06 18:58:00,GOOGL,1371.74,214.61,1021.51,1222.94,520231
2020-01-06 18:59:00,GOOGL,803.71,1038.37,924.14,1407.46,273556
2020-01-06 19:00:00,GOOGL,1018.59,757.69,309.47,477.67,351911
2020-01-06 19:01:00,GOOGL,681.67,713.84,447.43,282.27,565893
2020-01-06 19:02:00,AMZN,983.42,1304.0,1402.21,695.12,34164
2020-01-06 19:03:00,AAPL,640.2,132.52,358.76,136.99,537217
2020-01-06 19:04:00,GOOGL,575.55,451.84,1073.01,1336.65,411343
2020-01-06 19:05:00,AMZN,988.27,269.96,1450.57,435.59,612487
2020-01-06 19:06:00,GOOGL,927.49,149.48,267.31,869.02,960917
2020-01-06 19:07:00,MSFT,510.94,485.95,658.85,261.13,199625
2020-01-06 19:08:00,GOOGL,309.09,1483.87,413.51,874.56,226330
2020-01-06 19:09:00,GOOGL,616.01,478.32,410.19,154.59,585918
2020-01-06 19:10:00,TSLA,681.28,1029.19,266.58,1176.33,125705
2020-01-06 19:11:00,MSFT,980.16,265.62,1009.37,1437.59,863827
2020-01-06 19:12:00,AAPL,1380.34,942.59,1144.88,529.77,96091
2020-01-06 19:13:00,GOOGL,150.66,1478.27,1047.51,461.5,834227
2020-01-06 19:14:00,AAPL,441.13,508.57,1394.52,727.19,555710
2020-01-06 19:15:00,MSFT,371.2,1287.31,303.95,967.96,543994
2020-01-06 19:16:00,GOOGL,803.21,1496.6,547.78,364.55,46743
2020-01-06 19:17:00,TSLA,701.58,923.98,582.4,1224.63,261961
2020-01-06 19:18:00,AMZN,1120.65,533.16,424.91,377.95,249391
2020-01-06 19:19:00,TSLA,439.38,1042.94,299.09,107.66,633737
2020-01-06 19:20:00,TSLA,932.3,1282.79,781.38,833.95,312657
2020-01-06 19:21:00,AMZN,1337.4,339.89,1268.22,261.21,427383
2020-01-06 19:22:00,AMZN,1374.95,733.52,1436.36,1077.53,70190
2020-01-06 19:23:00,AMZN,1442.3,546.86,281.08,334.46,108290
2020-01-06 19:24:00,GOOGL,1182.57,496.7,1252.42,1244.33,345626
2020-01-06 19:25:00,AAPL,1368.38,1305.15,1254.41,758.52,520251
2020-01-06 19:26:00,AAPL,428.34,690.32,644.57,892.79,197149
2020-01-06 19:27:00,AMZN,376.61,574.71,254.04,361.22,369250
2020-01-06 19:28:00,TSLA,109.08,944.91,1486.01,305.36,953336
2020-01-06 19:29:00,MSFT,1089.58,407.16,1017.83,983.81,763075
2020-01-06 19:30:00,AMZN,1412.45,421.85,1475.07,457.64,404907
2020-01-06 19:31:00,TSLA,361.71,828.4,777.12,640.3,723912
2020-01-06 19:32:00,TSLA,991.72,672.98,653.27,771.23,558681
2020-01-06 19:33:00,GOOGL,1145.04,512.98,446.06,421.49,949693
2020-01-06 19:34:00,GOOGL,1398.66,175.53,1477.0,1213.59,523590
2020-01-06 19:35:00,AAPL,1005.6,829.08,454.56,1415.19,797288
2020-01-06 19:36:00,AAPL,1458.41,1243.25,133.27,704.65,770128
2020-01-06 19:37:00,MSFT,582.54,1291.93,817.46,1384.57,758005
2020-01-06 19:38:00,MSFT,589.9,429.62,627.87,1335.76,911214
2020-01-06 19:39:00,MSFT,860.22,939.5,465.94,332.47,17447
2020-01-06 19:40:00,MSFT,636.9,1298.23,988.45,342.73,109487
2020-01-06 19:41:00,TSLA,102.0,672.22,609.98,768.37,117615
2020-01-06 19:42:00,TSLA,1124.48,1404.99,663.15,836.2,92061
2020-01-06 19:43:00,AAPL,1152.4,1364.17,132.26,577.58,311423
2020-01-06 19:44:00,GOOGL,1145.76,391.39,924.7,538.09,255390
2020-01-06 19:45:00,GOOGL,583.03,462.55,270.9,703.91,83816
2020-01-06 19:46:00,AMZN,831.21,352.62,399.33,1066.67,350922
2020-01-06 19:47:00,TSLA,603.96,374.48,1103.96,218.15,49616
2020-01-06 19:48:00,MSFT,122.45,1371.01,538.54,1094.81,729263
2020-01-06 19:49:00,MSFT,887.43,1403.59,328.49,1396.74,521772
2020-01-06 19:50:00,AMZN,273.26,172.66,908.39,1168.91,281607
2020-01-06 19:51:00,GOOGL,212.06,931.04,400.87,368.35,148456
2020-01-06 19:52:00,MSFT,1157.7,889.92,479.37,222.47,562857
2020-01-06 19:53:00,GOOGL,113.31,646.77,969.88,786.53,545681
2020-01-06 19:54:00,AMZN,1442.61,984.38,1135.81,1438.97,94165
2020-01-06 19:55:00,GOOGL,821.36,1426.31,1135.52,1246.68,492470
2020-01-06 19:56:00,GOOGL,1476.22,338.36,775.14,887.83,82641
2020-01-06 19:57:00,GOOGL,181.2,268.58,736.02,300.17,367472
2020-01-06 19:58:00,MSFT,916.94,146.75,1202.7,1099.37,839347
2020-01-06 19:59:00,AAPL,589.06,609.37,370.25,1238.2,740913
2020-01-06 20:00:00,TSLA,1280.88,572.68,313.08,1409.1,685183
2020-01-06 20:01:00,GOOGL,605.71,703.15,1030.57,956.96,643408
2020-01-06 20:02:00,GOOGL,464.68,804.63,673.31,820.25,854650
2020-01-06 20:03:00,GOOGL,1300.57,1160.95,1094.0,966.85,99866
2020-01-06 20:04:00,AAPL,624.51,648.96,459.24,1420.55,302904
2020-01-06 20:05:00,AMZN,123.57,562.86,554.82,979.38,443625
2020-01-06 20:06:00,MSFT,646.4,1257.63,1355.35,460.63,335345
2020-01-06 20:07:00,AAPL,1016.33,1289.72,690.32,990.61,976812
2020-01-06 20:08:00,GOOGL,456.1,425.87,927.33,1331.64,884814
2020-01-06 20:09:00,AAPL,704.78,540.54,249.36,893.8,144549
2020-01-06 20:10:00,AAPL,179.4,1255.16,350.36,803.78,480809
2020-01-06 20:11:00,AAPL,923.33,211.17,150.24,1126.72,293103
2020-01-06 20:12:00,AMZN,1158.81,556.19,694.12,1025.38,710443
2020-01-06 20:13:00,TSLA,678.64,727.69,1484.49,179.36,983202
2020-01-06 20:14:00,MSFT,688.33,361.9,1323.42,1115.44,551705
2020-01-06 20:15:00,AMZN,223.6,351.88,986.07,670.57,499526
2020-01-06 20:16:00,AMZN,382.72,694.81,1305.54,1417.26,348939
2020-01-06 20:17:00,TSLA,316.55,1156.33,931.84,1459.12,441967
2020-01-06 20:18:00,AMZN,774.36,1276.33,616.28,728.23,37861
2020-01-06 20:19:00,AAPL,840.96,1470.93,342.96,1456.31,675398
2020-01-06 20:20:00,AAPL,1428.52,203.58,1014.27,535.15,152440
2020-01-06 20:21:00,GOOGL,202.52,403.36,370.27,1055.7,459426
2020-01-06 20:22:00,AMZN,939.82,1159.28,684.4,205.08,996832
2020-01-06 20:23:00,GOOGL,837.1,856.84,1256.12,302.99,519125
2020-01-06 20:24:00,MSFT,822.73,558.75,280.92,1310.34,905935
2020-01-06 20:25:00,AAPL,1322.42,387.83,280.63,1351.3,478005
2020-01-06 20:26:00,MSFT,387.75,492.67,414.16,845.66,981871
2020-01-06 20:27:00,TSLA,157.08,701.0,872.68,575.68,542049
2020-01-06 20:28:00,AAPL,1041.18,348.01,452.41,731.43,281920
2020-01-06 20:29:00,MSFT,583.22,1449.92,804.48,1317.47,276661
2020-01-06 20:30:00,TSLA,124.63,250.62,522.78,395.39,65470
2020-01-06 20:31:00,MSFT,451.92,1479.81,808.74,512.82,257810
2020-01-06 20:32:00,TSLA,533.06,1278.65,488.68,1199.62,557264
2020-01-06 20:33:00,TSLA,963.57,692.41,1472.02,1409.38,777254
2020-01-06 20:34:00,AAPL,341.62,1135.74,789.81,230.1,247608
2020-01-06 20:35:00,GOOGL,678.28,1040.12,1141.1,1225.28,915800
2020-01-06 20:36:00,TSLA,775.47,398.6,1080.77,1003.1,34547
2020-01-06 20:37:00,TSLA,742.93,574.7,786.78,423.08,364859
2020-01-06 20:38:00,AAPL,1463.52,818.37,434.41,1158.14,984905
2020-01-06 20:39:00,GOOGL,163.71,992.98,815.01,1119.08,889375
2020-01-06 20:40:00,AMZN,1431.36,860.05,1053.36,298.84,868888
2020-01-06 20:41:00,AMZN,914.71,762.18,743.89,803.15,401307
2020-01-06 20:42:00,GOOGL,1214.02,720.41,214.7,1161.61,558594
2020-01-06 20:43:00,MSFT,702.55,797.57,125.18,368.16,627621
2020-01-06 20:44:00,AAPL,735.37,708.09,559.03,747.87,262000
2020-01-06 20:45:00,GOOGL,1331.06,857.86,310.31,269.04,108601
2020-01-06 20:46:00,AMZN,1354.31,1343.18,1368.67,529.57,130571
2020-01-06 20:47:00,TSLA,434.16,985.96,346.17,405.12,383893
2020-01-06 20:48:00,AMZN,378.94,1111.67,652.0,807.1,322243
2020-01-06 20:49:00,TSLA,794.73,936.48,1096.91,297.7,310715
2020-01-06 20:50:00,AAPL,1360.39,1000.22,1241.59,636.41,975197
2020-01-06 20:51:00,TSLA,551.3,909.69,768.8,485.23,582865
2020-01-06 20:52:00,GOOGL,1012.82,137.61,353.59,1144.47,735364
2020-01-06 20:53:00,TSLA,1091.41,1499.44,479.25,1079.54,670635
2020-01-06 20:54:00,MSFT,1190.14,147.05,686.56,232.9,7222
2020-01-06 20:55:00,GOOGL,889.49,653.21,610.43,1434.88,88336
2020-01-06 20:56:00,AAPL,663.44,247.16,588.14,1142.56,983251
2020-01-06 20:57:00,GOOGL,1453.82,235.7,284.6,962.34,762371
2020-01-06 20:58:00,MSFT,955.86,1210.94,1378.63,768.78,12455
2020-01-06 20:59:00,AAPL,1119.99,696.3,141.66,349.09,139215
2020-01-06 21:00:00,AMZN,582.98,1221.59,716.0,1446.82,127615
2020-01-06 21:01:00,MSFT,1037.93,481.9,1472.45,111.0,537164
2020-01-06 21:02:00,AAPL,460.92,459.05,1023.61,1069.47,25463
2020-01-06 21:03:00,TSLA,443.14,451.72,597.57,810.42,95997
2020-01-06 21:04:00,GOOGL,1100.61,962.6,304.54,1363.61,991254
2020-01-06 21:05:00,AAPL,829.95,1241.0,1449.42,632.98,554488
2020-01-06 21:06:00,GOOGL,1056.59,733.17,119.58,826.1,837480
2020-01-06 21:07:00,TSLA,477.21,630.95,1053.94,1139.28,647558
2020-01-06 21:08:00,AAPL,938.21,1463.01,1332.19,166.59,466240
2020-01-06 21:09:00,AMZN,721.51,263.46,135.22,176.27,496115
2020-01-06 21:10:00,MSFT,935.74,781.29,1115.24,396.34,402810
2020-01-06 21:11:00,AAPL,507.23,671.88,1498.37,304.99,786668
2020-01-06 21:12:00,TSLA,1101.63,237.38,995.5,109.02,429285
2020-01-06 21:13:00,AAPL,1228.3,475.48,680.55,972.19,440310
2020-01-06 21:14:00,GOOGL,463.88,139.82,1324.16,1214.31,495568
2020-01-06 21:15:00,AAPL,520.87,1327.74,875.85,1439.96,167424
2020-01-06 21:16:00,AMZN,1025.62,950.99,1149.22,717.26,841811
2020-01-06 21:17:00,AAPL,1073.82,1241.03,922.89,491.61,361246
2020-01-06 21:18:00,MSFT,1085.74,830.18,153.61,1309.46,568358
2020-01-06 21:19:00,AAPL,1055.78,939.31,398.4,1282.15,443610
2020-01-06 21:20:00,GOOGL,649.93,1081.2,210.27,974.78,527638
2020-01-06 21:21:00,AAPL,652.8,1371.22,249.36,482.41,616362
2020-01-06 21:22:00,AMZN,456.74,228.45,121.57,1371.92,665691
2020-01-06 21:23:00,TSLA,319.57,563.33,689.63,349.76,359353
2020-01-06 21:24:00,AAPL,1069.61,1092.64,350.11,161.11,273703
2020-01-06 21:25:00,AAPL,230.46,1441.69,1297.98,1215.27,378877
2020-01-06 21:26:00,MSFT,1412.91,1473.13,1150.05,889.12,211383
2020-01-06 21:27:00,AMZN,1257.36,993.34,902.45,445.05,797110
2020-01-06 21:28:00,TSLA,1300.51,371.04,784.63,1039.25,567212
2020-01-06 21:29:00,GOOGL,1369.34,266.89,458.22,1173.4,384465
2020-01-06 21:30:00,AAPL,672.05,1424.46,764.93,1282.36,593489
2020-01-06 21:31:00,TSLA,1285.38,707.5,997.72,494.98,197428
2020-01-06 21:32:00,GOOGL,321.29,372.74,1195.12,135.82,637913
2020-01-06 21:33:00,AMZN,130.3,1407.45,214.35,814.05,248771
2020-01-06 21:34:00,AMZN,1198.85,246.33,1091.85,1298.51,145201
2020-01-06 21:35:00,TSLA,204.72,1121.4,1139.82,390.95,504119
2020-01-06 21:36:00,GOOGL,1483.93,975.37,882.56,689.58,990566
2020-01-06 21:37:00,AMZN,1044.72,222.83,400.05,458.99,286825
2020-01-06 21:38:00,TSLA,1154.83,574.25,854.86,118.71,71781
2020-01-06 21:39:00,AMZN,444.13,309.9,803.79,1357.93,583001
2020-01-06 21:40:00,AMZN,1043.41,946.3,765.99,289.07,245451
2020-01-06 21:41:00,AMZN,160.51,767.96,744.9,1173.47,821594
2020-01-06 21:42:00,MSFT,1272.96,105.99,255.16,585.24,376192
2020-01-06 21:43:00,GOOGL,337.47,1465.99,356.05,488.75,304932
2020-01-06 21:44:00,TSLA,1076.3,589.42,236.26,1417.44,449772
2020-01-06 21:45:00,TSLA,414.27,461.49,439.47,1020.08,52227
2020-01-06 21:46:00,GOOGL,195.83,411.42,468.87,1061.69,888632
2020-01-06 21:47:00,GOOGL,774.09,322.34,443.11,1163.51,210345
2020-01-06 21:48:00,GOOGL,337.0,1498.79,395.3,577.31,603638
2020-01-06 21:49:00,GOOGL,1121.22,513.15,1129.59,889.13,910494
2020-01-06 21:50:00,AAPL,432.59,667.72,1245.99,478.31,984415
2020-01-06 21:51:00,TSLA,579.46,1319.9,557.95,1268.36,420621
2020-01-06 21:52:00,AAPL,894.41,998.64,527.18,939.03,637892
2020-01-06 21:53:00,AMZN,498.96,616.17,1281.65,440.77,693118
2020-01-06 21:54:00,AMZN,629.18,1357.66,973.49,1359.66,779449
2020-01-06 21:55:00,TSLA,1241.87,1149.61,510.81,913.18,671221
2020-01-06 21:56:00,AMZN,350.89,419.06,1099.06,793.04,685063
2020-01-06 21:57:00,GOOGL,215.08,1001.23,582.43,148.28,338963
2020-01-06 21:58:00,AAPL,559.7,1391.36,921.18,1373.72,180653
2020-01-06 21:59:00,GOOGL,694.13,795.05,1489.69,1433.18,31043
2020-01-06 22:00:00,AMZN,859.72,1127.06,522.23,887.64,370525
2020-01-06 22:01:00,AAPL,621.39,1459.55,1402.74,719.52,302171
2020-01-06 22:02:00,GOOGL,1205.88,1066.58,548.91,603.39,758370
2020-01-06 22:03:00,TSLA,155.05,243.41,856.4,475.27,611675
2020-01-06 22:04:00,GOOGL,704.47,442.38,743.98,904.34,786873
2020-01-06 22:05:00,AMZN,635.16,933.14,1196.42,279.33,1994
2020-01-06 22:06:00,AAPL,1006.61,485.78,185.53,1386.84,560545
2020-01-06 22:07:00,TSLA,1452.79,1440.56,977.97,346.34,200269
2020-01-06 22:08:00,AAPL,814.53,667.49,1164.93,1143.72,245739
2020-01-06 22:09:00,TSLA,1481.63,740.12,761.0,529.64,711002
2020-01-06 22:10:00,AAPL,523.15,1082.24,247.41,416.5,228005
2020-01-06 22:11:00,AMZN,143.22,833.95,442.73,881.02,671704
2020-01-06 22:12:00,TSLA,331.93,635.0,1051.54,1171.17,397731
2020-01-06 22:13:00,MSFT,653.17,207.29,1353.61,1117.43,349126
2020-01-06 22:14:00,AAPL,542.87,935.02,690.25,427.26,547506
2020-01-06 22:15:00,AAPL,235.88,1314.61,884.58,562.7,849109
2020-01-06 22:16:00,GOOGL,705.72,1060.07,419.74,1316.37,785442
2020-01-06 22:17:00,TSLA,573.36,634.09,677.1,1112.54,92466
2020-01-06 22:18:00,MSFT,271.67,278.82,571.51,1097.77,753540
2020-01-06 22:19:00,AMZN,514.56,1242.87,1017.74,476.47,759674
2020-01-06 22:20:00,GOOGL,1341.01,1418.45,1478.58,1208.81,352888
2020-01-06 22:21:00,MSFT,522.87,643.58,1238.62,601.78,645611
2020-01-06 22:22:00,TSLA,1099.54,1120.1,369.03,661.95,785299
2020-01-06 22:23:00,MSFT,956.87,675.07,908.75,502.59,290539
2020-01-06 22:24:00,AAPL,698.05,803.17,192.98,269.95,950178
2020-01-06 22:25:00,AAPL,434.64,1271.07,445.68,688.55,530803
2020-01-06 22:26:00,GOOGL,616.62,216.79,341.1,123.72,8920
2020-01-06 22:27:00,TSLA,928.95,842.47,569.76,738.27,117614
2020-01-06 22:28:00,TSLA,591.05,400.47,1050.34,1115.01,202684
2020-01-06 22:29:00,MSFT,400.86,575.73,799.15,1445.04,64968
2020-01-06 22:30:00,GOOGL,263.05,1002.2,1406.07,210.06,869580
2020-01-06 22:31:00,TSLA,1331.67,138.12,397.85,493.81,406318
2020-01-06 22:32:00,AAPL,716.44,931.36,609.89,791.78,422941
2020-01-06 22:33:00,MSFT,975.29,496.82,561.79,338.54,630177
2020-01-06 22:34:00,AMZN,786.57,1037.28,430.35,263.56,245286
2020-01-06 22:35:00,AAPL,1321.59,298.21,1490.44,733.25,229494
2020-01-06 22:36:00,GOOGL,865.71,1130.14,642.12,913.02,777100
2020-01-06 22:37:00,TSLA,773.09,1003.9,1416.71,1248.29,449055
2020-01-06 22:38:00,AAPL,1394.44,1459.74,646.66,1496.92,458288
2020-01-06 22:39:00,AMZN,1107.57,1375.73,385.73,1183.98,30792
2020-01-06 22:40:00,AMZN,256.17,496.62,266.89,409.88,648013
2020-01-06 22:41:00,GOOGL,348.79,138.24,1297.79,1147.17,773687
2020-01-06 22:42:00,AAPL,1201.97,1017.52,144.94,852.02,877318
2020-01-06 22:43:00,MSFT,1270.19,944.04,1450.15,731.13,166134
2020-01-06 22:44:00,AAPL,863.27,138.4,685.47,1410.02,87145
2020-01-06 22:45:00,AMZN,876.24,271.75,446.32,1082.93,641524
2020-01-06 22:46:00,GOOGL,984.71,918.58,964.42,1054.37,973535
2020-01-06 22:47:00,GOOGL,714.76,1376.56,286.08,116.46,738796
2020-01-06 22:48:00,MSFT,1052.28,1369.1,201.0,1311.1,964503
2020-01-06 22:49:00,GOOGL,251.87,312.08,1258.9,1210.62,217480
2020-01-06 22:50:00,GOOGL,1445.79,638.4,694.54,518.52,246279
2020-01-06 22:51:00,GOOGL,1150.22,160.48,825.56,508.96,179356
2020-01-06 22:52:00,GOOGL,983.64,756.98,347.37,174.87,753233
2020-01-06 22:53:00,GOOGL,542.85,1154.32,185.99,171.2,896983
2020-01-06 22:54:00,AMZN,325.34,1205.96,614.89,1036.03,64724
2020-01-06 22:55:00,AAPL,673.08,798.59,808.6,360.73,415207
2020-01-06 22:56:00,TSLA,1026.21,234.22,1171.6,1392.97,736764
2020-01-06 22:57:00,GOOGL,987.19,633.91,801.47,1279.37,266153
2020-01-06 22:58:00,TSLA,635.7,1404.94,1195.51,588.44,205771
2020-01-06 22:59:00,TSLA,958.6,421.46,261.61,632.1,510884
2020-01-06 23:00:00,AMZN,1239.25,547.66,189.55,558.19,367005
2020-01-06 23:01:00,GOOGL,136.8,1145.56,322.41,229.35,271560
2020-01-06 23:02:00,TSLA,730.87,1127.01,1180.82,144.0,560306
2020-01-06 23:03:00,GOOGL,1161.98,1377.08,1163.06,732.99,507920
2020-01-06 23:04:00,MSFT,864.6,643.37,297.91,1420.26,847678
2020-01-06 23:05:00,MSFT,1012.07,820.44,143.38,1384.15,208781
2020-01-06 23:06:00,MSFT,823.35,754.35,1059.39,1233.77,197256
2020-01-06 23:07:00,TSLA,1488.62,1398.85,1297.39,980.03,811727
2020-01-06 23:08:00,MSFT,176.47,1177.06,1155.75,1298.71,926831
2020-01-06 23:09:00,AMZN,787.46,1264.02,383.92,821.1,211403
2020-01-06 23:10:00,AMZN,227.98,286.34,917.28,352.22,914187
2020-01-06 23:11:00,TSLA,323.7,1208.59,1160.31,1057.84,890888
2020-01-06 23:12:00,GOOGL,636.25,706.17,458.16,1388.9,436228
2020-01-06 23:13:00,AAPL,317.76,132.67,838.81,127.45,715078
2020-01-06 23:14:00,GOOGL,1449.16,184.12,540.24,452.02,720928
2020-01-06 23:15:00,GOOGL,1425.51,1049.07,415.81,471.61,380869
2020-01-06 23:16:00,GOOGL,570.55,620.82,1457.43,238.66,26927
2020-01-06 23:17:00,GOOGL,995.65,1315.36,1377.61,415.69,826788
2020-01-06 23:18:00,AAPL,847.25,1127.98,723.93,637.57,250689
2020-01-06 23:19:00,MSFT,1241.82,130.35,291.49,1415.77,260542
2020-01-06 23:20:00,GOOGL,978.42,1061.64,1119.07,1304.37,837977
2020-01-06 23:21:00,AMZN,100.35,369.29,457.98,1424.41,17310
2020-01-06 23:22:00,TSLA,1168.44,691.62,335.92,268.8,647835
2020-01-06 23:23:00,TSLA,1145.59,974.63,634.14,139.27,66906
2020-01-06 23:24:00,AMZN,813.61,1321.8,841.79,253.84,229266
2020-01-06 23:25:00,GOOGL,1364.09,738.54,236.42,1380.01,150115
2020-01-06 23:26:00,AAPL,1371.82,1231.89,900.45,320.48,501633
2020-01-06 23:27:00,MSFT,833.48,1196.15,121.49,901.69,840027
2020-01-06 23:28:00,TSLA,951.18,680.35,1348.62,418.62,729553
2020-01-06 23:29:00,MSFT,1495.13,801.37,1389.04,128.89,575716
2020-01-06 23:30:00,AAPL,518.35,1080.68,1126.3,218.47,925133
2020-01-06 23:31:00,TSLA,554.46,143.61,753.17,1093.72,455502
2020-01-06 23:32:00,MSFT,355.88,1347.14,456.85,355.31,720105
2020-01-06 23:33:00,AAPL,1354.21,1177.74,1141.76,420.79,372126
2020-01-06 23:34:00,MSFT,1142.28,449.18,1404.52,628.16,666617
2020-01-06 23:35:00,GOOGL,247.9,1473.65,321.95,1020.14,386242
2020-01-06 23:36:00,AAPL,1474.47,351.15,752.15,757.12,357863
2020-01-06 23:37:00,MSFT,1123.35,1379.72,541.37,1422.45,878745
2020-01-06 23:38:00,GOOGL,1290.73,554.26,599.44,707.86,181432
2020-01-06 23:39:00,GOOGL,167.41,1168.41,668.06,378.78,355092
2020-01-06 23:40:00,AAPL,806.95,738.93,1432.51,850.6,671222
2020-01-06 23:41:00,AMZN,1078.04,1131.05,462.09,731.25,48338
2020-01-06 23:42:00,TSLA,860.13,318.1,789.75,1201.99,692334
2020-01-06 23:43:00,AAPL,1033.31,477.31,1432.08,1409.17,30904
2020-01-06 23:44:00,GOOGL,1245.02,239.8,766.48,1270.81,722106
2020-01-06 23:45:00,GOOGL,624.07,1311.2,1309.04,644.66,914050
2020-01-06 23:46:00,AAPL,1288.14,514.81,182.27,402.56,897551
2020-01-06 23:47:00,AMZN,328.08,1072.27,1434.24,1380.28,345336
2020-01-06 23:48:00,TSLA,479.24,1248.31,362.54,640.32,24711
2020-01-06 23:49:00,MSFT,160.68,1361.99,1471.91,1178.29,302199
2020-01-06 23:50:00,AAPL,610.2,248.82,345.81,1485.34,764582
2020-01-06 23:51:00,TSLA,631.87,1350.22,722.11,908.42,561635
2020-01-06 23:52:00,TSLA,1227.38,376.15,532.06,771.83,110277
2020-01-06 23:53:00,GOOGL,1014.38,1131.66,706.52,1079.82,794933
2020-01-06 23:54:00,MSFT,711.41,1120.39,450.73,371.5,566749
2020-01-06 23:55:00,AAPL,1012.96,111.9,1451.44,783.54,155043
2020-01-06 23:56:00,GOOGL,173.9,408.87,528.01,537.26,856793
2020-01-06 23:57:00,GOOGL,352.38,788.67,1014.58,329.92,250704
2020-01-06 23:58:00,AMZN,977.73,688.05,292.43,954.19,338745
2020-01-06 23:59:00,TSLA,997.91,1386.0,1254.14,905.99,781467
2020-01-07 00:00:00,AAPL,1183.79,603.64,859.51,1165.69,626656
2020-01-07 00:01:00,AAPL,664.2,1411.78,1471.22,1322.16,397367
2020-01-07 00:02:00,AAPL,1111.58,743.2,692.76,408.53,227864
2020-01-07 00:03:00,GOOGL,1057.57,1450.09,373.63,1191.58,9143
2020-01-07 00:04:00,AMZN,1448.75,1132.3,584.43,614.34,14465
2020-01-07 00:05:00,MSFT,401.18,1261.07,1131.75,980.33,457882
2020-01-07 00:06:00,GOOGL,872.35,246.83,1022.75,1290.34,998674
2020-01-07 00:07:00,MSFT,942.47,920.6,1189.69,458.66,543021
2020-01-07 00:08:00,AMZN,1498.11,299.78,202.86,941.35,243418
2020-01-07 00:09:00,TSLA,381.66,516.67,912.52,772.45,656174
2020-01-07 00:10:00,AAPL,832.51,972.99,1405.04,1206.81,271344
2020-01-07 00:11:00,MSFT,584.66,1116.72,251.06,1076.14,725395
2020-01-07 00:12:00,GOOGL,836.25,154.86,232.07,1177.48,316583
2020-01-07 00:13:00,MSFT,424.98,843.32,1103.25,503.12,436289
2020-01-07 00:14:00,TSLA,166.66,891.44,541.26,1086.1,557033
2020-01-07 00:15:00,AAPL,901.59,210.36,1022.01,948.13,700811
2020-01-07 00:16:00,MSFT,570.2,800.96,863.54,739.35,540573
2020-01-07 00:17:00,TSLA,354.72,1099.38,1480.49,629.68,61820
2020-01-07 00:18:00,GOOGL,553.51,174.52,1344.68,564.24,431571
2020-01-07 00:19:00,AMZN,168.99,1164.37,1049.3,113.54,795306
2020-01-07 00:20:00,GOOGL,1430.62,907.0,466.34,337.38,219376
2020-01-07 00:21:00,AAPL,913.61,1266.52,466.67,182.57,548595
2020-01-07 00:22:00,GOOGL,1240.68,405.29,1335.14,1287.7,384943
2020-01-07 00:23:00,GOOGL,692.37,1266.58,919.48,1304.12,778458
2020-01-07 00:24:00,GOOGL,1364.64,232.39,1204.99,1284.67,532449
2020-01-07 00:25:00,GOOGL,776.65,665.36,729.81,1245.09,607884
2020-01-07 00:26:00,AAPL,903.52,379.28,244.3,409.86,69308
2020-01-07 00:27:00,TSLA,788.51,1326.43,565.76,788.5,605068
2020-01-07 00:28:00,MSFT,1126.59,1086.89,325.61,1370.98,297295
2020-01-07 00:29:00,AMZN,893.32,135.51,1194.57,1163.69,502954
2020-01-07 00:30:00,MSFT,480.24,113.33,1080.72,102.55,722394
2020-01-07 00:31:00,MSFT,303.76,507.75,223.78,743.2,237087
2020-01-07 00:32:00,AMZN,948.57,300.6,969.94,114.94,830032
2020-01-07 00:33:00,AAPL,784.85,982.43,1323.79,492.93,123068
2020-01-07 00:34:00,AMZN,234.37,1029.32,1076.31,710.07,494374
2020-01-07 00:35:00,AAPL,653.86,1418.73,815.56,1350.06,455809
2020-01-07 00:36:00,MSFT,820.69,1432.86,536.61,1016.14,901823
2020-01-07 00:37:00,AAPL,1257.65,1022.46,1341.94,607.48,821269
2020-01-07 00:38:00,TSLA,206.54,107.95,691.93,786.92,414876
2020-01-07 00:39:00,AMZN,587.89,602.6,1297.55,1244.35,174627
2020-01-07 00:40:00,TSLA,1251.72,818.4,1196.2,519.52,176859
2020-01-07 00:41:00,MSFT,1007.79,798.85,1242.72,961.05,775369
2020-01-07 00:42:00,AMZN,505.94,944.68,1485.72,467.15,782343
2020-01-07 00:43:00,MSFT,1283.47,1444.77,1148.26,771.95,271682
2020-01-07 00:44:00,TSLA,790.61,1339.27,147.66,134.52,630181
2020-01-07 00:45:00,MSFT,797.69,252.47,387.61,1293.19,994454
2020-01-07 00:46:00,AMZN,1467.22,472.37,149.27,167.69,542500
